new_area_code,original_area_code,original,city,current_state,current_county,current_state_fip,current_county_fip,old_county_fips,state,county,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop,dial_pulls
272,717,FALSE,Hazleton,Pennsylvania,luzerne,42,79,NA,NA,NA,392241,36381,35183,30212,6048,784,15
272,717,FALSE,Wilkes-Barre,Pennsylvania,luzerne,42,79,NA,NA,NA,392241,36381,35183,30212,6048,784,15
570,717,FALSE,Back Mountain,Pennsylvania,luzerne,42,79,NA,NA,NA,392241,36381,35183,30212,6048,784,15
570,717,FALSE,Hazleton,Pennsylvania,luzerne,42,79,NA,NA,NA,392241,36381,35183,30212,6048,784,15
570,717,FALSE,Wilkes-Barre,Pennsylvania,luzerne,42,79,NA,NA,NA,392241,36381,35183,30212,6048,784,15
308,402,FALSE,North Platte,Nebraska,lincoln,31,111,NA,NA,NA,27380,3571,3301,2034,662,192,16
402,402,TRUE,Omaha,Nebraska,douglas,31,55,NA,NA,NA,281020,51811,29112,23646,9938,17142,16
531,402,FALSE,Omaha,Nebraska,douglas,31,55,NA,NA,NA,281020,51811,29112,23646,9938,17142,16
914,914,TRUE,Harrison,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,Mount Vernon,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,New Rochelle,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,Ossining,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,Peekskill,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,Port Chester,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,White Plains,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
914,914,TRUE,Yonkers,New York,westchester,36,119,NA,NA,NA,625816,99643,55855,51719,15938,38801,14
234,216,FALSE,Akron,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Barberton,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Cuyahoga Falls,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Green,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Hudson,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Stow,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Akron,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Barberton,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Cuyahoga Falls,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Green,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Hudson,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
330,216,FALSE,Stow,Ohio,summit,39,153,NA,NA,NA,410032,68352,47650,27155,12130,26652,9
234,216,FALSE,Kent,Ohio,portage,39,133,NA,NA,NA,63954,7034,7295,5231,2290,1535,9
330,216,FALSE,Kent,Ohio,portage,39,133,NA,NA,NA,63954,7034,7295,5231,2290,1535,9
845,914,FALSE,New City,New York,rockland,36,87,NA,NA,NA,89276,10964,8538,7924,3044,4642,14
845,914,FALSE,Spring Valley,New York,rockland,36,87,NA,NA,NA,89276,10964,8538,7924,3044,4642,14
779,815,FALSE,Kankakee,Illinois,kankakee,17,91,NA,NA,NA,73524,7492,6765,8389,2022,4044,14
815,815,TRUE,Kankakee,Illinois,kankakee,17,91,NA,NA,NA,73524,7492,6765,8389,2022,4044,14
234,216,FALSE,Brunswick,Ohio,medina,39,103,NA,NA,NA,40417,5902,4478,3995,1706,485,9
234,216,FALSE,Medina,Ohio,medina,39,103,NA,NA,NA,40417,5902,4478,3995,1706,485,9
330,216,FALSE,Brunswick,Ohio,medina,39,103,NA,NA,NA,40417,5902,4478,3995,1706,485,9
330,216,FALSE,Medina,Ohio,medina,39,103,NA,NA,NA,40417,5902,4478,3995,1706,485,9
260,317,FALSE,Fort Wayne,Indiana,allen,18,3,NA,NA,NA,183722,35456,20587,14786,6080,5328,11
814,814,TRUE,State College,Pennsylvania,centre,42,27,NA,NA,NA,65922,5803,6689,4689,1712,461,13
862,201,FALSE,Clifton,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
862,201,FALSE,Passaic,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
862,201,FALSE,Paterson,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
862,201,FALSE,Wayne,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
862,201,FALSE,West Milford,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
973,201,FALSE,Clifton,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
973,201,FALSE,Passaic,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
973,201,FALSE,Paterson,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
973,201,FALSE,Wayne,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
973,201,FALSE,West Milford,New Jersey,passaic,34,31,NA,NA,NA,337093,45540,31080,28713,8688,12135,13
402,402,TRUE,Bellevue,Nebraska,sarpy,31,153,NA,NA,NA,15693,674,2001,960,812,173,16
531,402,FALSE,Bellevue,Nebraska,sarpy,31,153,NA,NA,NA,15693,674,2001,960,812,173,16
530,916,FALSE,Redding,California,shasta,6,89,NA,NA,NA,36413,2011,3935,2620,1326,837,16
419,419,TRUE,Findlay,Ohio,hancock,39,63,NA,NA,NA,44280,7162,4671,5161,1264,221,14
567,419,FALSE,Findlay,Ohio,hancock,39,63,NA,NA,NA,44280,7162,4671,5161,1264,221,14
641,515,FALSE,Ottumwa,Iowa,wapello,19,179,NA,NA,NA,47397,9115,5048,4723,970,474,11
631,914,FALSE,North Bay Shore,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Brentwood,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Centereach,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Central Islip,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Commack,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Copiague,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Coram,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Deer Park,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Dix Hills,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,East Northport,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,East Patchogue,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Hauppauge,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Holbrook,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Huntington Station,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,West Islip,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,North Lindenhurst,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Medford,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Ronkonkoma,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Selden,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Shirley,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,Smithtown,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
631,914,FALSE,West Babylon,New York,suffolk,36,103,NA,NA,NA,276129,32404,25275,27680,17068,13530,14
385,801,FALSE,West Bountiful,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
385,801,FALSE,Clearfield,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
385,801,FALSE,Kaysville,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
385,801,FALSE,Layton,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
801,801,TRUE,West Bountiful,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
801,801,TRUE,Clearfield,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
801,801,TRUE,Kaysville,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
801,801,TRUE,Layton,Utah,davis,49,11,NA,NA,NA,30867,1790,4955,1369,2130,803,19
309,217,FALSE,Galesburg,Illinois,knox,17,95,NA,NA,NA,54366,9381,5270,6170,1298,1359,10
234,216,FALSE,Austintown,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
234,216,FALSE,Boardman,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
234,216,FALSE,Youngstown,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
330,216,FALSE,Austintown,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
330,216,FALSE,Boardman,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
330,216,FALSE,Youngstown,Ohio,mahoning,39,99,NA,NA,NA,257629,37644,25944,19913,6724,24475,9
201,201,TRUE,Bergenfield,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Cliffside Park,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Englewood,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Fair Lawn,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Fort Lee,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Hackensack,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Paramus,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Ridgewood,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
201,201,TRUE,Teaneck,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Bergenfield,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Cliffside Park,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Englewood,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Fair Lawn,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Fort Lee,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Hackensack,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Paramus,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Ridgewood,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
551,201,FALSE,Teaneck,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
862,201,FALSE,Garfield,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
862,201,FALSE,Lodi,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
973,201,FALSE,Garfield,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
973,201,FALSE,Lodi,New Jersey,bergen,34,3,NA,NA,NA,539139,69306,54344,40260,15240,11322,13
724,412,FALSE,New Castle,Pennsylvania,lawrence,42,73,NA,NA,NA,105120,15935,10850,9128,2282,2208,7
878,412,FALSE,New Castle,Pennsylvania,lawrence,42,73,NA,NA,NA,105120,15935,10850,9128,2282,2208,7
862,201,FALSE,Morristown,New Jersey,morris,34,27,NA,NA,NA,164371,22316,16223,14826,5830,4274,13
973,201,FALSE,Morristown,New Jersey,morris,34,27,NA,NA,NA,164371,22316,16223,14826,5830,4274,13
435,801,FALSE,Tooele,Utah,tooele,49,45,NA,NA,NA,14636,936,2241,619,502,234,19
319,319,TRUE,Burlington,Iowa,des moines,19,57,NA,NA,NA,42056,8797,4325,4518,1012,379,13
419,419,TRUE,Ashland,Ohio,ashland,39,5,NA,NA,NA,33040,5791,3392,3722,832,66,14
567,419,FALSE,Ashland,Ohio,ashland,39,5,NA,NA,NA,33040,5791,3392,3722,832,66,14
308,402,FALSE,Kearney,Nebraska,buffalo,31,19,NA,NA,NA,25134,3593,2642,2703,604,75,16
308,402,FALSE,Grand Island,Nebraska,hall,31,79,NA,NA,NA,32186,4064,3480,3045,824,97,16
402,402,TRUE,Lincoln,Nebraska,lancaster,31,109,NA,NA,NA,119742,20871,11568,12106,4328,1676,16
531,402,FALSE,Lincoln,Nebraska,lancaster,31,109,NA,NA,NA,119742,20871,11568,12106,4328,1676,16
970,303,FALSE,Greeley,Colorado,weld,8,123,NA,NA,NA,67504,6050,7931,5422,1772,878,16
303,303,TRUE,Loveland,Colorado,larimer,8,69,NA,NA,NA,43554,4781,4499,4522,1276,87,16
720,303,FALSE,Loveland,Colorado,larimer,8,69,NA,NA,NA,43554,4781,4499,4522,1276,87,16
970,303,FALSE,Fort Collins,Colorado,larimer,8,69,NA,NA,NA,43554,4781,4499,4522,1276,87,16
970,303,FALSE,Loveland,Colorado,larimer,8,69,NA,NA,NA,43554,4781,4499,4522,1276,87,16
419,419,TRUE,Mansfield,Ohio,richland,39,139,NA,NA,NA,91305,15685,10056,7469,2770,3926,14
567,419,FALSE,Mansfield,Ohio,richland,39,139,NA,NA,NA,91305,15685,10056,7469,2770,3926,14
234,216,FALSE,Wooster,Ohio,wayne,39,169,NA,NA,NA,58716,8194,6766,5820,1906,470,9
330,216,FALSE,Wooster,Ohio,wayne,39,169,NA,NA,NA,58716,8194,6766,5820,1906,470,9
234,216,FALSE,Alliance,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
234,216,FALSE,North Canton,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
234,216,FALSE,Massillon,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
330,216,FALSE,Alliance,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
330,216,FALSE,North Canton,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
330,216,FALSE,Massillon,Ohio,stark,39,151,NA,NA,NA,283194,44796,30340,23997,7834,12744,9
309,217,FALSE,Peoria,Illinois,peoria,17,143,NA,NA,NA,174347,29873,17307,15599,4618,6451,10
484,215,FALSE,Bethlehem,Pennsylvania,northampton,42,95,NA,NA,NA,185243,27361,17658,15496,3760,1482,8
484,215,FALSE,Easton,Pennsylvania,northampton,42,95,NA,NA,NA,185243,27361,17658,15496,3760,1482,8
610,215,FALSE,Bethlehem,Pennsylvania,northampton,42,95,NA,NA,NA,185243,27361,17658,15496,3760,1482,8
610,215,FALSE,Easton,Pennsylvania,northampton,42,95,NA,NA,NA,185243,27361,17658,15496,3760,1482,8
516,914,FALSE,Baldwin,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,East Meadow,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Elmont,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Franklin Square,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Freeport,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Garden City,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Glen Cove,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,West Hempstead,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Hicksville,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Levittown,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Long Beach,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,North Massapequa,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,North Merrick,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,North Bellmore,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Oceanside,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Plainview,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Rockville Centre,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Uniondale,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
516,914,FALSE,Valley Stream,New York,nassau,36,59,NA,NA,NA,672765,86413,81032,40304,25298,17492,14
385,801,FALSE,Cottonwood Heights,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Draper,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,East Millcreek,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Kearns,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Magna,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Midvale,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Millcreek,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Murray,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Riverton,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Salt Lake City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Sandy City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,South Jordan,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,South Salt Lake,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,Taylorsville,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,West Jordan,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
385,801,FALSE,West Valley City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Cottonwood Heights,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Draper,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,East Millcreek,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Kearns,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Magna,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Midvale,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Millcreek,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Murray,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Riverton,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Salt Lake City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Sandy City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,South Jordan,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,South Salt Lake,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,Taylorsville,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,West Jordan,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
801,801,TRUE,West Valley City,Utah,salt lake,49,35,NA,NA,NA,274895,39339,35724,18585,11476,3849,19
419,419,TRUE,Lima,Ohio,allen,39,3,NA,NA,NA,88183,15532,10022,8097,2550,4409,14
567,419,FALSE,Lima,Ohio,allen,39,3,NA,NA,NA,88183,15532,10022,8097,2550,4409,14
347,212,FALSE,The Bronx,New York,bronx,36,5,NA,NA,NA,1451277,154225,120091,105862,28590,100138,5
718,212,FALSE,The Bronx,New York,bronx,36,5,NA,NA,NA,1451277,154225,120091,105862,28590,100138,5
917,212,FALSE,The Bronx,New York,bronx,36,5,NA,NA,NA,1451277,154225,120091,105862,28590,100138,5
929,212,FALSE,The Bronx,New York,bronx,36,5,NA,NA,NA,1451277,154225,120091,105862,28590,100138,5
862,201,FALSE,Belleville,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Bloomfield,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,East Orange,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Irvington,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Livingston,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Maplewood,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Montclair,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Newark,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,Nutley,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
862,201,FALSE,West Orange,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
908,201,FALSE,Summit,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Belleville,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Bloomfield,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,East Orange,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Irvington,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Livingston,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Maplewood,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Montclair,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Newark,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,Nutley,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
973,201,FALSE,West Orange,New Jersey,essex,34,13,NA,NA,NA,905949,128638,79865,74367,19854,105090,13
212,212,TRUE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
347,212,FALSE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
646,212,FALSE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
718,212,FALSE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
917,212,FALSE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
929,212,FALSE,New York City,New York,new york,36,61,NA,NA,NA,1960101,189660,139044,171323,31978,403781,5
201,201,TRUE,Bayonne,New Jersey,hudson,34,17,NA,NA,NA,647437,61530,58190,49182,13116,23955,13
201,201,TRUE,Hoboken,New Jersey,hudson,34,17,NA,NA,NA,647437,61530,58190,49182,13116,23955,13
201,201,TRUE,Jersey City,New Jersey,hudson,34,17,NA,NA,NA,647437,61530,58190,49182,13116,23955,13
201,201,TRUE,Kearny,New Jersey,hudson,34,17,NA,NA,NA,647437,61530,58190,49182,13116,23955,13
201,201,TRUE,North Bergen,New Jersey,hudson,34,17,NA,NA,NA,647437,61530,58190,49182,13116,23955,13
